job_title,experience_years,education_level,skills_count,industry,company_size,location,remote_work,certifications,salary
0,17,4,10,4,2,5,0,2,187771
11,3,4,11,2,1,5,0,1,141770
1,4,0,12,7,3,6,2,0,106813
8,20,1,13,0,3,9,0,2,170319
4,10,0,7,9,2,6,2,0,134166
10,3,2,4,6,4,5,0,1,99229
7,13,4,1,2,1,3,2,5,124822
4,5,2,19,8,4,2,0,0,114505
8,16,4,3,5,0,5,1,1,180130
3,3,1,18,6,1,8,2,1,163926
8,13,3,3,4,1,9,0,3,194883
2,1,2,3,8,3,0,0,5,78856
7,11,3,9,0,3,5,0,1,138274
3,19,4,13,4,0,6,0,4,221580
10,18,2,16,1,2,8,0,0,173984
7,17,3,13,0,3,6,0,1,158200
5,10,1,6,8,1,5,2,3,114978
1,8,1,8,0,4,9,2,5,135309
3,20,3,13,0,4,0,1,3,147524
1,3,3,17,7,4,4,2,4,119078
2,20,3,15,0,1,9,1,5,215536
8,0,0,1,2,3,7,2,1,76682
4,7,1,6,4,3,2,1,2,119430
9,17,2,10,0,0,5,1,4,183876
0,1,3,11,7,3,4,1,3,145790
9,11,0,19,8,4,1,0,5,172953
5,17,4,15,2,1,0,1,5,166947
0,1,2,5,8,2,2,1,2,132491
6,3,0,4,4,0,9,1,1,162970
2,13,0,7,3,0,3,0,0,83602
0,13,3,3,6,3,4,0,2,156521
10,14,0,11,9,2,8,0,1,169431
1,9,4,9,8,0,9,1,0,220909
3,16,2,12,8,3,7,2,2,142222
11,2,4,16,6,1,4,0,4,144252
7,14,1,11,6,3,7,1,4,137618
3,20,0,13,2,3,6,1,1,161525
5,16,2,7,5,0,5,2,0,135417
10,6,3,7,0,3,8,1,0,150359
10,3,1,14,3,0,2,1,5,164108
11,15,4,4,6,1,7,2,0,172777
6,7,3,8,3,2,7,1,2,138398
4,14,4,1,4,3,9,0,2,187738
11,1,4,13,6,4,3,1,3,79432
2,4,1,16,1,4,3,2,5,67934
1,9,2,3,6,1,8,2,4,146146
5,6,3,16,2,1,3,1,0,85036
9,7,2,5,9,4,3,1,5,79653
8,0,1,7,5,0,6,2,3,112239
9,16,0,2,4,0,7,1,2,182663
1,1,4,13,9,1,6,1,4,142052
7,18,3,5,2,0,2,0,4,208301
3,15,2,11,0,0,7,1,5,174061
1,13,1,18,5,0,2,0,5,179848
3,15,3,8,7,3,8,2,4,184101
3,4,4,18,0,3,1,1,1,166049
11,1,0,19,0,2,6,1,0,105410
9,13,1,15,4,1,7,1,4,169012
5,1,1,6,1,4,5,1,1,74890
11,11,3,12,3,3,6,1,1,134228
0,11,0,1,7,1,8,2,0,195152
7,16,4,8,1,0,4,1,3,196660
2,2,4,3,8,3,5,2,4,103585
4,8,2,1,7,1,4,0,3,120034
7,13,2,1,7,3,8,1,0,129766
6,20,2,7,0,0,5,2,2,184644
2,2,1,9,9,0,1,0,5,125147
2,4,3,16,0,0,1,2,0,158897
7,20,4,15,2,4,8,2,1,188488
6,10,2,4,0,3,5,1,3,117316
5,11,4,18,5,0,2,2,1,194504
8,15,3,3,2,2,1,0,3,170997
7,18,2,19,2,3,0,0,3,138134
5,6,1,9,9,4,5,2,5,86927
11,10,2,11,5,1,5,1,4,131630
9,13,1,13,8,4,0,1,4,134864
10,10,0,1,7,4,4,0,5,130570
3,4,4,18,2,2,8,1,4,178508
5,3,4,12,5,0,2,2,2,162688
11,9,0,3,1,2,7,1,3,120992
7,6,0,16,9,4,1,0,4,147773
1,18,0,19,2,1,1,1,0,196496
0,7,0,8,2,4,1,0,3,163183
11,17,2,18,9,3,5,0,1,141865
5,17,3,18,4,1,2,1,0,174113
0,8,1,7,9,2,4,1,1,138972
0,8,3,14,4,3,2,1,2,184234
11,5,1,1,7,2,7,0,2,101156
11,11,0,2,8,1,2,2,3,158124
5,15,3,9,6,2,8,0,2,142355
6,13,2,19,0,4,8,0,5,151506
9,20,4,10,2,0,3,1,1,164873
11,4,0,8,7,3,3,2,2,71264
0,3,2,6,5,0,8,0,4,177315
4,14,0,11,9,1,0,1,2,148754
11,17,3,11,0,3,4,2,4,156784
9,7,1,2,2,0,9,1,0,195928
10,20,3,12,6,4,2,2,0,180073
8,6,2,2,4,4,5,0,4,85996
1,12,2,1,1,4,8,0,3,118845
6,3,3,14,6,3,5,0,1,114866
8,2,1,19,6,2,6,1,1,101517
0,18,1,16,5,2,0,1,3,174405
11,20,4,15,7,0,8,2,3,243538
6,1,1,15,2,2,8,2,0,121338
2,2,2,12,1,3,0,0,1,68647
0,18,0,14,8,0,0,2,5,224276
1,7,0,2,3,1,5,2,1,128858
7,9,4,12,8,3,4,0,0,148727
0,7,0,6,6,4,6,0,4,125789
8,9,4,10,4,0,7,1,4,165350
3,3,3,18,7,1,9,1,3,188630
4,17,2,4,4,4,4,0,0,111472
4,6,2,10,6,4,5,1,2,98285
7,10,0,4,5,1,2,2,3,159425
1,14,3,2,7,0,2,1,4,190800
8,5,3,13,1,4,4,2,3,103796
5,19,0,19,5,4,4,1,4,131848
4,11,3,17,0,4,0,1,2,135994
6,1,1,11,3,3,2,0,5,121112
1,17,2,2,9,1,7,0,2,139723
2,4,3,3,1,3,7,1,5,96460
5,0,3,5,9,0,6,2,5,113087
7,20,4,17,8,3,7,2,2,181842
1,7,0,19,5,3,4,1,4,122546
11,20,3,16,4,4,4,1,2,161609
5,0,3,16,4,3,1,0,3,117204
8,5,1,4,0,3,1,0,5,113201
10,18,3,16,1,0,2,2,4,240256
3,2,4,7,2,2,3,1,3,96917
0,2,0,7,6,1,0,1,0,146370
2,2,0,3,5,3,3,0,5,60608
7,12,3,6,3,2,1,2,4,188051
9,20,3,4,9,2,3,0,4,127358
10,14,4,14,0,2,9,2,2,237872
5,4,2,17,7,4,9,1,0,101362
4,19,0,10,7,0,4,0,0,184322
11,1,0,15,8,0,3,1,1,82311
6,5,1,16,6,0,3,0,4,102472
3,14,0,8,8,3,2,2,1,147734
7,8,0,5,2,1,5,1,1,129371
1,5,3,14,9,3,5,0,3,115516
2,0,0,1,0,2,1,2,2,98286
6,19,2,4,9,0,1,2,5,218846
2,13,4,8,6,0,8,0,5,181587
2,7,4,3,9,2,2,1,0,123699
9,12,3,13,7,2,3,1,1,115503
7,11,3,18,1,4,5,0,3,133667
1,18,2,12,3,1,3,1,5,102640
11,19,0,16,4,0,5,0,4,196749
6,8,2,16,1,0,1,1,3,176741
2,13,3,14,3,2,2,0,4,142783
1,17,1,9,2,0,6,2,1,161687
5,13,2,14,4,0,4,2,5,139932
9,0,0,11,4,4,6,0,0,110402
2,14,0,19,2,1,5,1,1,138861
5,6,3,18,2,3,9,1,5,142960
3,0,0,9,4,2,9,2,3,148610
5,17,0,4,7,1,3,2,3,102593
3,18,2,7,5,0,3,0,2,130237
9,2,2,8,1,2,8,0,3,135147
6,9,2,19,9,0,2,2,2,177718
0,4,2,2,7,0,9,0,4,204892
8,20,2,17,0,2,8,1,5,163062
10,15,4,11,8,1,3,1,1,135017
10,2,4,18,3,1,9,1,2,215397
7,10,1,5,3,2,2,1,1,129613
2,1,4,5,3,3,5,0,5,106406
11,13,0,18,1,3,7,1,4,136761
10,17,3,15,4,4,9,2,4,214035
2,20,1,18,9,3,7,1,1,127104
7,2,4,14,6,1,5,2,4,161549
6,5,1,15,0,4,3,1,5,77101
9,13,1,7,4,4,4,2,1,128994
7,7,0,2,6,2,1,0,4,143869
10,13,4,16,9,1,6,2,4,203894
11,0,2,6,5,2,4,2,4,109352
1,2,0,9,3,1,1,0,5,146688
6,19,4,8,5,1,8,2,2,224170
3,8,4,6,2,0,6,1,5,184417
3,3,2,9,5,3,1,1,4,130490
1,2,3,15,4,2,3,1,2,87595
9,6,3,9,3,4,3,1,2,88502
7,12,3,18,4,1,7,0,4,167410
7,9,0,5,4,4,9,1,4,152977
8,14,3,18,9,0,6,0,3,171583
3,5,3,1,5,1,2,2,5,159648
2,9,4,6,7,2,4,1,1,135042
2,7,3,12,3,0,2,1,2,151016
6,11,4,6,0,0,6,2,5,188908
4,7,2,9,9,2,0,0,2,112118
8,2,3,2,0,1,1,0,4,134746
6,19,4,9,7,2,0,0,3,165541
3,15,2,4,7,2,3,0,2,92426
0,12,4,5,2,4,3,1,4,110682
7,2,0,14,5,2,4,0,1,115286
0,7,2,1,3,1,6,0,1,139024
10,4,0,18,2,2,0,2,5,141063
5,9,2,18,8,0,5,1,0,122753
0,13,1,6,3,2,3,1,0,108859
0,19,4,12,8,1,7,2,4,217287
4,17,4,16,9,3,5,2,0,166529
1,2,0,12,1,3,0,0,1,90345
0,20,4,16,1,2,9,2,0,265210
1,18,2,19,4,2,0,1,3,148709
7,18,4,17,0,3,6,2,4,176448
7,14,4,5,2,3,5,1,3,155538
6,0,4,1,5,0,3,1,1,100772
6,18,0,16,4,1,2,1,0,185836
0,6,3,14,6,2,9,1,3,209738
8,13,2,12,6,4,4,1,5,115923
4,18,0,2,6,2,8,0,3,179163
2,14,0,8,3,1,0,2,1,128521
9,5,3,14,1,3,5,0,1,137512
4,20,3,1,0,2,7,0,5,162980
9,9,2,18,8,1,5,0,1,150056
5,12,4,6,4,0,3,1,0,109743
10,16,4,10,0,1,5,1,3,197874
3,8,3,6,0,4,1,0,2,156362
4,0,1,17,8,1,6,2,1,111694
1,10,3,18,9,0,4,0,3,169956
9,14,3,12,0,0,1,0,1,241150
5,6,3,2,7,0,3,1,3,86469
1,9,3,16,8,1,6,0,1,146222
3,4,1,2,4,1,8,2,3,150012
1,6,0,12,9,1,6,1,4,125993
3,1,3,11,4,0,3,1,2,105152
7,7,2,12,1,3,5,1,2,112459
11,18,4,10,7,2,9,1,3,221023
5,1,1,7,3,2,4,0,3,85352
1,13,2,9,4,3,3,1,4,86696
4,3,3,14,3,2,0,2,3,130107
10,16,3,5,7,3,6,2,5,160298
10,14,2,11,8,4,4,1,4,128793
10,19,0,1,8,0,6,1,3,188922
11,19,2,3,2,0,3,0,5,118547
0,12,4,17,9,4,3,1,4,130734
10,16,2,6,2,1,0,2,5,172016
8,9,1,13,4,0,4,2,4,138577
2,18,1,14,1,0,6,2,5,160333
6,11,2,12,9,1,0,2,0,140763
4,20,4,8,1,0,6,2,3,218387
1,4,3,13,1,3,0,2,3,122932
6,8,1,4,1,1,1,2,3,157191
4,12,2,11,6,3,9,1,0,153353
11,10,4,15,7,3,1,0,2,179402
7,1,4,2,6,1,6,0,4,151004
3,19,4,13,3,4,2,1,2,177235
10,13,3,16,3,2,0,2,3,171814
0,5,0,9,6,3,0,1,1,136171
6,15,0,16,2,4,3,0,5,96523
7,13,2,14,8,1,1,2,0,181864
1,7,1,17,6,2,9,2,3,159546
3,7,2,5,4,0,2,2,4,159440
3,1,2,1,9,0,0,1,5,119093
4,2,3,18,3,0,6,1,3,153130
4,13,0,8,0,0,9,1,4,228303
2,14,4,3,5,1,5,2,2,157083
9,10,0,19,2,1,8,0,3,196547
0,11,3,4,6,3,9,0,5,205390
9,4,0,15,4,0,0,1,3,160923
5,19,3,8,0,1,6,0,4,152855
8,8,0,18,3,3,1,2,3,139916
7,12,4,7,6,4,7,1,3,138308
0,3,2,1,8,1,2,0,0,136272
8,18,4,6,9,2,6,2,5,165464
0,7,0,13,5,3,2,1,1,155062
0,16,1,18,8,1,2,1,3,212649
4,0,4,3,9,4,8,0,2,126191
9,6,0,12,4,4,7,2,2,130038
7,2,2,9,3,3,4,1,1,102175
5,2,2,7,5,1,7,2,1,92432
6,18,4,1,1,1,2,0,4,204683
11,12,0,16,6,2,2,1,1,146147
10,10,1,1,7,1,9,1,2,190141
8,7,4,2,1,4,7,2,2,110077
4,20,1,7,4,3,9,2,2,187452
1,16,1,14,4,0,6,0,5,169640
10,4,3,17,7,4,7,1,2,132220
11,19,2,16,6,3,2,0,5,152924
1,6,2,16,8,3,0,1,1,101027
3,11,0,2,9,2,2,2,2,157604
0,6,2,8,8,3,5,1,1,126710
4,5,0,4,9,2,3,1,1,82811
9,20,4,7,5,2,2,0,4,202055
6,10,2,12,0,4,1,1,3,135651
1,17,0,4,2,3,6,2,5,132887
1,20,1,15,4,0,9,2,3,233365
3,3,0,19,7,4,8,1,3,128456
0,2,0,8,5,1,2,2,4,172653
5,1,1,19,8,0,7,1,1,98421
10,7,1,4,5,4,8,2,5,139180
5,18,1,4,6,3,2,0,2,129018
4,20,0,10,4,2,1,0,4,200208
1,13,3,3,9,2,5,0,1,120514
5,20,4,16,5,1,0,1,0,167430
3,6,0,6,5,3,7,1,5,116865
6,13,3,18,2,1,9,1,2,212999
7,14,3,1,3,3,7,1,0,138677
4,0,4,16,4,2,8,2,1,164597
9,2,0,16,0,2,3,0,1,97077
1,8,2,11,9,3,8,0,2,114194
3,10,0,18,0,1,5,2,0,160115
10,17,3,5,8,2,9,2,2,220067
8,14,1,6,3,2,4,2,5,133767
11,12,2,12,6,2,6,2,0,128105
9,3,2,7,2,2,2,1,5,135961
10,3,0,10,6,2,3,2,5,93292
10,8,3,8,6,1,1,2,2,199253
4,5,4,8,7,3,3,2,3,89373
0,8,3,18,2,0,8,1,0,230400
5,3,3,4,4,2,8,2,2,111471
6,12,0,14,2,2,0,2,1,143448
7,10,4,7,0,4,4,0,3,135759
10,0,1,5,5,4,4,2,0,91900
11,0,4,11,3,1,5,2,5,140207
0,9,3,12,8,4,1,2,0,185874
2,2,1,16,8,3,9,2,4,116986
10,5,3,10,2,0,2,2,4,194956
3,10,1,9,4,3,4,1,0,124337
5,11,0,1,7,2,0,1,2,92439
3,2,1,2,5,4,3,0,0,65716
9,10,2,13,8,3,9,1,4,176933
9,18,3,4,4,2,9,1,5,219968
1,9,0,6,5,1,1,2,3,169281
9,1,0,10,5,3,8,2,2,135762
11,4,4,14,0,1,5,1,0,142428
11,1,1,3,9,1,9,0,3,121099
6,5,2,11,8,4,1,1,2,119799
5,10,2,1,5,4,5,1,4,82715
2,14,1,8,5,1,0,1,1,126180
3,17,1,12,7,2,8,0,5,186404
4,20,1,10,0,4,9,0,3,180584
3,12,2,19,1,1,2,1,1,164386
0,19,0,18,9,0,1,0,1,258744
0,17,4,3,7,0,4,1,5,221360
10,16,0,17,5,2,7,2,2,165039
7,18,1,15,4,0,7,2,4,194234
6,7,2,18,9,3,1,0,3,137862
4,12,0,15,0,0,3,1,5,128137
1,15,0,16,7,3,1,2,3,168268
10,1,3,5,3,1,3,1,2,94970
6,2,1,1,3,4,5,2,2,95545
11,0,1,12,5,2,0,1,5,100243
0,10,3,2,4,2,7,1,2,162656
7,10,4,18,6,0,1,2,4,241752
10,8,0,12,3,0,4,0,5,164678
8,1,0,7,7,4,0,0,4,89171
1,17,4,8,5,4,3,0,1,108903
1,13,4,4,8,4,2,2,4,156383
1,15,2,18,8,1,3,2,0,109944
4,20,0,4,5,3,4,0,0,144423
10,13,1,17,0,1,2,1,3,186422
10,10,4,13,9,1,2,2,0,204729
0,16,2,16,6,4,8,0,4,173184
5,1,3,17,1,0,8,2,3,149261
3,19,0,19,4,3,7,0,4,160785
4,17,3,5,7,4,9,1,4,186512
0,5,1,2,7,0,8,1,3,182838
10,3,2,9,5,1,4,0,0,114477
8,14,3,9,6,4,3,2,0,85139
11,6,3,10,7,2,2,0,3,141411
8,7,3,4,9,1,3,1,1,86444
8,3,3,7,3,3,6,0,5,107339
6,10,4,5,7,3,4,2,3,149187
10,8,3,16,9,1,6,1,4,165519
6,17,1,19,9,3,8,1,1,173856
6,10,2,3,0,1,1,1,3,157026
7,14,3,3,5,4,2,1,1,151538
0,11,4,18,0,0,3,2,3,167146
0,7,2,9,4,2,0,2,0,141928
9,7,4,15,9,0,9,1,1,251184
6,10,0,4,0,2,2,0,2,136483
0,14,3,13,9,1,7,1,5,198903
3,18,3,9,2,0,2,2,3,236189
4,2,2,14,4,0,0,2,1,132761
3,8,4,6,1,2,8,1,1,178953
10,8,0,4,6,4,3,2,3,77663
5,19,3,2,4,3,1,0,2,151307
11,14,3,13,6,0,9,0,3,240983
7,11,1,16,9,1,1,2,3,198139
1,14,2,16,5,2,4,2,2,127521
10,0,0,15,8,1,2,1,4,147872
8,2,3,8,4,1,2,1,1,126009
6,6,0,16,6,2,7,0,0,121055
9,3,3,15,3,4,2,0,4,150995
9,20,4,9,0,2,9,2,0,258133
11,10,3,14,5,1,3,1,4,112095
11,6,2,15,4,2,9,0,1,137173
4,11,4,16,0,4,7,2,3,152247
8,15,0,1,1,4,1,2,3,139248
5,13,3,5,4,4,3,2,4,86541
11,17,3,10,5,0,3,2,1,127756
4,10,4,17,0,1,8,2,2,208204
6,13,0,12,4,0,4,1,2,170838
0,8,3,15,2,3,0,0,2,154982
3,14,2,13,2,4,8,2,5,155434
5,9,3,15,3,0,1,2,2,174304
8,14,3,16,3,4,1,0,5,154730
4,10,3,10,1,2,6,0,5,145302
10,0,1,10,6,0,2,2,0,150556
6,5,1,19,6,1,6,2,4,142681
3,1,2,2,3,3,2,0,4,101352
1,18,1,9,6,4,6,1,5,129575
9,12,1,19,1,3,6,1,4,142223
11,19,2,6,3,0,1,2,4,200191
7,14,4,10,6,1,9,1,5,242495
10,2,1,4,6,1,1,2,4,148101
3,18,2,9,7,4,2,0,2,138813
0,3,1,16,4,4,0,1,0,115602
11,7,4,4,0,1,8,1,5,173520
7,6,3,13,5,1,0,2,5,158058
8,18,0,6,9,1,1,2,1,188746
6,15,4,2,8,2,2,2,0,169185
0,18,1,3,7,3,1,1,0,186403
2,4,4,7,0,3,1,0,4,136673
4,10,1,2,3,2,9,1,5,171704
1,18,0,9,3,3,3,1,2,92195
0,5,0,7,0,2,9,2,1,195429
10,15,3,11,0,2,4,1,1,166358
4,5,1,12,3,3,7,0,2,106370
3,1,4,14,7,1,9,2,2,204920
6,13,4,1,2,3,8,1,4,176084
3,8,2,17,8,2,1,0,3,166071
0,13,3,19,9,2,6,2,4,186529
10,20,1,6,5,4,1,2,2,171091
7,11,1,9,6,1,5,1,4,158202
9,19,4,18,2,4,6,0,2,182137
11,12,3,4,6,4,8,0,5,142193
6,1,0,17,2,4,4,2,4,104140
4,16,2,14,0,0,7,1,4,168466
11,18,4,1,1,4,3,2,1,107360
7,0,0,19,0,3,2,2,5,131062
3,5,1,7,4,4,7,2,1,115005
1,1,2,11,2,1,5,2,0,93726
11,20,0,9,6,3,3,0,2,95257
2,4,3,3,3,2,2,1,0,106920
0,8,0,12,8,0,0,2,5,200373
10,9,1,9,7,0,1,1,3,192465
8,18,3,12,1,0,5,2,2,189901
3,14,0,19,9,3,0,0,2,142662
7,20,2,10,0,0,0,0,0,176159
3,10,2,6,9,3,8,2,0,137879
11,5,3,11,8,3,9,1,2,155443
3,11,0,15,5,0,0,1,1,174427
6,3,2,15,4,3,4,1,4,112723
10,7,2,14,1,0,4,0,0,143152
9,0,0,9,9,0,0,0,4,151776
1,4,3,12,3,1,8,0,1,158395
9,5,4,2,9,1,4,0,0,161810
5,20,4,18,5,1,4,2,3,183228
9,10,0,15,1,0,1,1,1,210561
2,1,4,7,8,2,4,0,1,100944
7,6,1,7,1,3,3,1,0,70066
5,5,0,15,9,0,3,2,4,87347
11,9,3,15,9,2,0,0,1,132134
2,9,2,12,4,4,2,2,1,99744
7,0,1,10,6,1,2,0,5,131461
10,9,3,18,3,2,7,2,1,148670
3,11,1,14,5,3,7,2,1,135731
6,7,0,12,6,2,1,0,5,156693
5,3,4,8,2,4,2,0,3,109224
1,1,2,3,7,3,0,1,0,70295
7,19,1,11,9,3,6,1,2,143427
10,8,4,9,6,3,7,1,1,148496
9,18,4,5,5,0,3,0,3,148820
2,19,1,16,3,3,8,1,2,140078
8,12,3,15,7,3,3,2,3,92344
0,15,4,14,1,2,1,1,1,234073
2,16,0,5,6,0,8,0,0,146418
2,19,0,15,5,1,0,1,3,151535
11,13,4,16,4,2,3,0,0,110180
4,20,2,17,8,1,7,0,1,168107
1,7,3,11,7,1,4,2,3,143374
0,9,2,16,6,3,1,2,1,169555
8,15,0,13,8,2,4,2,2,133796
1,5,2,4,3,4,8,1,4,99960
6,5,1,5,8,4,2,1,4,116445
7,16,1,2,9,2,2,0,3,153189
9,19,2,2,7,3,8,0,4,165870
10,10,0,7,5,3,1,1,3,163549
2,1,1,12,6,3,4,1,5,80478
5,0,1,11,6,3,5,1,4,68092
8,8,3,15,6,4,3,2,4,92697
4,3,0,7,5,1,8,2,5,154515
2,4,3,13,1,1,4,1,1,124156
2,18,3,10,2,3,9,2,4,186273
2,16,2,7,1,4,5,0,1,91962
6,11,3,17,7,1,4,1,2,155498
0,5,3,2,6,1,2,0,2,176496
6,19,0,19,0,1,6,1,5,179952
2,1,3,7,7,4,6,1,4,88098
11,0,1,17,6,2,8,0,0,121555
1,5,2,2,9,2,3,1,3,68899
4,12,2,16,2,0,8,1,4,182052
4,15,3,9,3,1,5,1,2,173438
9,3,2,5,0,3,6,1,5,110537
8,7,2,11,3,4,4,1,3,93072
1,9,2,13,7,2,4,2,2,120522
9,2,0,18,1,0,7,2,1,161022
0,11,2,15,0,0,0,0,5,192579
7,14,4,19,2,1,1,1,1,219660
2,14,4,17,6,4,7,0,2,121710
10,7,1,5,0,1,9,0,1,179286
1,11,3,12,8,0,9,2,0,219277
5,15,3,3,2,1,5,0,3,140394
6,9,0,18,7,4,8,2,2,144937
4,5,1,14,8,2,8,2,4,149577
6,18,1,10,2,3,6,2,2,137671
11,14,0,2,2,1,2,2,1,160064
2,5,3,18,8,1,8,1,0,144102
7,19,3,8,3,4,3,1,3,108457
11,11,3,3,0,1,3,2,1,105497
8,4,1,1,0,0,9,0,5,150190
9,5,3,10,7,1,3,1,1,96426
0,4,2,3,5,0,8,2,2,185092
9,19,1,15,6,0,2,2,0,226294
11,19,1,7,9,0,6,0,1,158539
9,18,0,17,6,1,3,1,2,129333
5,7,4,15,1,1,5,2,0,132675
3,10,0,8,1,4,6,1,3,115180
1,9,2,7,7,0,0,1,1,128360
2,19,1,17,7,4,0,2,3,116190
2,17,1,18,5,4,1,0,3,142170
7,9,1,8,2,1,6,2,3,141664
8,17,1,8,8,2,5,1,0,126616
3,1,2,3,5,1,5,1,2,104260
2,6,3,19,9,1,2,1,1,144586
10,6,0,11,3,3,7,1,2,115228
11,5,0,12,0,0,9,2,2,191651
11,20,2,1,7,3,5,2,0,122543
3,8,0,12,4,4,6,2,4,125398
4,14,0,15,3,3,7,0,1,131026
9,17,1,11,2,3,2,1,2,166195
6,10,0,9,4,2,7,1,3,133747
0,2,0,16,4,2,8,2,2,169391
6,20,1,6,4,1,5,2,5,176700
9,20,1,7,7,4,5,0,0,141557
3,8,4,5,0,3,1,1,3,170854
10,8,3,1,5,4,5,0,1,113968
4,17,4,17,6,1,0,1,3,193027
2,13,0,9,9,4,6,2,3,106436
6,14,0,5,4,4,7,1,0,115623
5,15,0,13,5,3,2,2,0,136602
2,14,2,9,3,4,6,2,1,99208
2,0,3,14,3,1,4,1,2,108379
6,2,0,11,9,3,9,1,5,144652
1,2,3,19,2,1,0,1,4,132047
1,13,2,4,1,4,7,1,1,109032
8,7,4,9,8,2,9,0,3,167364
0,8,2,17,1,2,2,1,4,163059
5,2,1,2,1,1,7,2,0,88704
3,8,1,15,8,4,7,0,5,121193
11,8,0,10,9,0,2,1,3,166956
5,18,0,14,2,0,8,1,5,190227
11,18,3,19,0,1,6,2,0,188677
3,10,4,7,5,0,5,2,3,189146
7,2,1,14,7,2,4,0,3,123237
2,8,2,18,8,1,1,2,2,135504
0,0,2,16,6,4,8,0,1,121896
5,7,1,5,3,3,3,1,2,61360
11,17,3,15,2,1,6,1,4,179877
5,1,4,4,5,3,7,2,2,98686
1,6,2,4,0,1,6,2,5,120068
9,12,2,3,8,3,7,1,0,125537
6,7,1,17,4,1,6,1,3,141404
9,7,2,4,5,3,7,1,4,124756
6,2,0,7,4,1,0,2,4,123616
8,4,3,13,5,3,3,1,3,81136
6,19,2,8,9,3,5,1,0,138172
4,14,3,2,3,3,1,0,1,158946
0,6,1,1,6,2,2,1,2,149133
7,11,4,5,8,4,4,1,5,138513
4,9,4,2,3,3,1,0,5,173024
2,12,0,11,1,0,8,1,4,159683
9,1,1,13,9,0,9,1,1,187340
8,18,1,11,1,3,9,1,4,169680
6,20,1,3,1,4,5,2,5,141128
7,20,3,19,4,2,8,2,2,209261
1,15,4,7,0,4,1,2,3,182045
8,20,4,12,0,0,7,2,5,208583
3,15,2,11,3,4,6,0,2,125659
11,9,4,5,6,4,4,0,0,128069
3,3,2,19,6,1,1,0,0,157051
1,12,3,10,1,2,8,0,3,162485
10,20,1,2,8,0,2,2,0,215256
0,19,1,17,1,2,0,2,4,187107
8,11,1,5,2,1,5,2,1,124176
4,14,1,18,0,3,8,2,2,151866
1,20,4,8,7,4,2,2,5,174706
2,10,4,19,8,0,2,1,0,165660
1,16,0,2,8,4,3,2,1,78302
8,13,3,17,9,4,2,0,3,135791
0,0,3,9,8,1,8,2,3,187656
4,14,1,18,2,4,6,0,0,126740
4,19,1,6,9,1,1,1,1,198197
5,12,2,11,5,4,7,1,3,84291
9,16,2,7,3,3,8,1,4,168783
8,15,1,1,5,3,1,1,4,142387
4,20,0,16,7,4,3,1,2,102207
5,8,2,12,5,3,7,2,1,98311
8,8,2,19,4,0,8,1,0,147410
1,2,2,18,4,1,3,1,1,73749
5,2,1,2,1,1,9,0,0,101369
9,8,4,10,0,4,7,0,2,140636
5,7,1,17,1,3,7,2,5,105164
0,8,0,10,3,3,1,0,4,171185
4,3,1,14,4,2,9,0,2,150029
3,18,3,4,2,0,1,0,0,231931
5,9,3,7,2,1,3,1,3,89055
9,8,1,6,0,4,4,2,3,116912
7,9,4,1,9,4,2,0,3,146921
5,13,2,3,4,4,2,1,5,102183
2,12,0,14,9,4,9,1,1,130501
6,7,4,9,8,1,4,1,5,167731
6,17,0,11,1,1,4,0,3,172524
4,18,2,9,4,2,1,0,4,178232
3,7,4,4,0,3,4,0,4,143616
7,9,2,19,0,1,3,2,2,96718
9,1,2,3,0,3,0,1,0,102748
6,12,4,13,1,4,5,0,4,145140
5,12,3,15,7,4,7,2,4,122284
4,6,4,17,0,3,0,1,0,135815
5,20,2,2,2,2,4,2,5,121100
5,4,4,13,9,4,3,0,3,74798
0,4,2,6,3,3,6,1,1,103996
2,3,2,2,7,2,9,0,0,98703
10,5,3,8,8,1,8,2,0,178589
7,17,1,18,4,2,7,0,5,153399
1,2,3,6,9,2,1,1,3,130041
8,12,3,16,3,2,4,1,4,140129
9,8,2,1,0,0,8,1,1,171723
7,1,4,5,8,1,9,2,4,192243
1,19,3,11,3,2,3,2,3,108936
5,2,2,7,6,3,6,1,5,77541
11,2,2,14,6,3,3,1,0,66646
5,9,4,4,1,1,8,0,1,149053
7,0,0,12,5,0,1,1,5,163535
7,11,0,5,0,4,8,2,3,144734
4,20,4,4,7,4,4,0,4,158192
10,3,1,18,2,3,6,0,1,116818
6,7,2,13,6,3,6,2,3,118782
10,5,0,5,9,1,1,0,3,167090
4,4,1,5,2,4,3,1,5,77085
3,16,2,6,3,1,7,1,0,149457
4,18,1,16,6,2,0,0,3,148831
6,16,0,13,9,4,8,0,3,156681
9,14,4,1,7,3,1,0,2,192314
9,6,1,18,6,0,5,0,3,175262
7,18,2,14,6,0,1,2,0,224009
10,10,1,2,3,2,0,1,4,134843
5,3,1,6,6,1,8,0,5,104789
7,3,4,12,7,2,5,1,0,136936
11,13,2,9,5,3,2,2,3,133372
2,11,0,14,0,3,4,2,4,112075
0,7,4,15,8,1,8,1,2,211944
6,7,0,7,8,2,2,0,1,127934
1,17,0,2,2,2,1,2,2,172900
0,7,4,12,5,4,8,1,2,183359
5,1,4,9,9,2,2,0,0,107673
0,14,3,5,5,3,9,2,2,220981
3,19,3,19,2,2,8,1,4,212123
4,5,1,13,1,4,3,1,2,63810
9,11,4,8,1,4,9,2,4,203416
